datetime,btc_open,btc_high,btc_low,btc_close,btc_volume,ndx_open,ndx_high,ndx_low,ndx_close,vix_open,vix_high,vix_low,vix_close,gold_open,gold_high,gold_low,gold_close,gold_volume
2024-01-02 01:00:00+00:00,45059.83,45349.86,44621.9,44799.99,38.01484,409.3,409.84,409.14,409.52,13.220000267028809,13.229999542236328,13.1899995803833,13.220000267028809,2083.199951171875,2084.0,2078.39990234375,2078.699951171875,4161.0
2024-01-02 02:00:00+00:00,44799.99,45402.28,44799.99,45400.0,19.75725,409.3,409.84,409.14,409.52,13.220000267028809,13.229999542236328,13.1899995803833,13.220000267028809,2083.199951171875,2084.0,2078.39990234375,2078.699951171875,4161.0
2024-01-02 03:00:00+00:00,45400.0,45475.0,45156.44,45392.69,12.0509,409.3,409.84,409.14,409.52,13.220000267028809,13.229999542236328,13.1899995803833,13.220000267028809,2083.199951171875,2084.0,2078.39990234375,2078.699951171875,4161.0
2024-01-02 04:00:00+00:00,45390.44,45457.35,45171.29,45180.0,9.87374,409.3,409.84,409.14,409.52,13.220000267028809,13.229999542236328,13.1899995803833,13.220000267028809,2083.199951171875,2084.0,2078.39990234375,2078.699951171875,4161.0
2024-01-02 05:00:00+00:00,45206.42,45331.63,45129.42,45182.98,12.91621,409.3,409.84,409.14,409.52,13.220000267028809,13.229999542236328,13.1899995803833,13.220000267028809,2083.199951171875,2084.0,2078.39990234375,2078.699951171875,4161.0
2024-01-02 06:00:00+00:00,45182.98,45298.23,45130.15,45176.82,7.66197,409.3,409.84,409.14,409.52,13.220000267028809,13.229999542236328,13.1899995803833,13.220000267028809,2082.699951171875,2085.699951171875,2081.5,2083.199951171875,4863.0
2024-01-02 07:00:00+00:00,45191.98,45558.99,45169.36,45438.04,24.24853,409.3,409.84,409.14,409.52,13.220000267028809,13.229999542236328,13.1899995803833,13.220000267028809,2082.10009765625,2085.10009765625,2081.89990234375,2082.699951171875,5491.0
2024-01-02 08:00:00+00:00,45475.58,45852.89,45341.78,45753.93,22.30935,409.3,409.84,409.14,409.52,13.220000267028809,13.229999542236328,13.1899995803833,13.220000267028809,2082.199951171875,2083.39990234375,2081.10009765625,2082.10009765625,6647.0
2024-01-02 09:00:00+00:00,45753.95,45889.62,45627.95,45676.46,10.47817,409.3,409.84,409.14,409.52,13.350000381469727,13.359999656677246,13.1899995803833,13.210000038146973,2086.10009765625,2088.10009765625,2082.199951171875,2082.300048828125,6302.0
2024-01-02 10:00:00+00:00,45692.9,45727.74,45449.58,45556.41,5.30084,408.82,409.3,408.78,409.3,13.399999618530273,13.399999618530273,13.289999961853027,13.289999961853027,2085.0,2086.89990234375,2082.60009765625,2086.199951171875,6155.0
2024-01-02 11:00:00+00:00,45556.41,45690.91,45220.08,45406.03,7.24278,406.26,409.1,406.2,408.81,13.800000190734863,13.90999984741211,13.350000381469727,13.380000114440918,2078.199951171875,2085.300048828125,2077.10009765625,2085.0,9190.0
2024-01-02 12:00:00+00:00,45442.14,45581.19,45237.7,45267.76,13.44565,405.82,406.34,405.5,406.23,14.220000267028809,14.229999542236328,13.729999542236328,13.729999542236328,2076.89990234375,2078.39990234375,2073.800048828125,2078.10009765625,8084.0
2024-01-02 13:00:00+00:00,45301.99,45699.09,45253.88,45635.07,7.4778,405.05,410.09,404.8,405.81,13.970000267028809,14.229999542236328,13.880000114440918,13.880000114440918,2075.10009765625,2080.0,2073.5,2076.699951171875,11940.0
2024-01-02 14:00:00+00:00,45635.07,45798.99,45000.0,45272.38,21.77752,405.83,409.52,404.925,405.04,13.920000076293945,14.119999885559082,13.729999542236328,14.100000381469727,2079.39990234375,2079.39990234375,2071.0,2075.300048828125,16180.0
2024-01-02 15:00:00+00:00,45257.25,45300.0,44776.27,45157.6,17.46401,402.6401062011719,406.0899963378906,402.4800109863281,406.0,13.880000114440918,14.09000015258789,13.729999542236328,13.829999923706055,2068.199951171875,2079.699951171875,2064.300048828125,2079.39990234375,22049.0
2024-01-02 16:00:00+00:00,45157.72,45388.06,44898.0,45373.85,14.73606,403.55999755859375,403.5799865722656,401.7408142089844,402.6400146484375,13.399999618530273,14.050000190734863,13.390000343322754,13.960000038146973,2074.89990234375,2076.0,2068.0,2068.199951171875,11156.0
2024-01-02 17:00:00+00:00,45373.85,45373.85,44968.86,44968.86,16.16945,403.5199890136719,404.17999267578125,403.3714904785156,403.54998779296875,13.399999618530273,13.640000343322754,13.279999732971191,13.640000343322754,2071.5,2075.89990234375,2070.60009765625,2075.0,5811.0
2024-01-02 18:00:00+00:00,44984.04,45247.24,44962.99,45135.78,14.2735,402.8599853515625,404.16009521484375,402.17999267578125,403.5199890136719,13.239999771118164,13.430000305175781,13.100000381469727,13.420000076293945,2069.89990234375,2073.800048828125,2069.199951171875,2071.60009765625,6470.0
2024-01-02 19:00:00+00:00,45163.55,45215.24,44811.58,45028.22,17.81587,402.0799865722656,403.0799865722656,401.3299865722656,402.8599853515625,13.399999618530273,13.420000076293945,13.100000381469727,13.220000267028809,2069.60009765625,2070.89990234375,2069.10009765625,2069.89990234375,2286.0
2024-01-02 20:00:00+00:00,45048.22,45164.83,44774.0,44788.5,13.95272,400.7699890136719,402.2699890136719,400.239990234375,402.0799865722656,13.220000267028809,13.539999961853027,13.130000114440918,13.149999618530273,2067.10009765625,2070.39990234375,2066.800048828125,2069.699951171875,3908.0
2024-01-02 21:00:00+00:00,44816.02,45096.56,44657.74,45096.56,15.29114,402.79,409.3654,402.41,402.57,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2067.60009765625,2068.0,2066.800048828125,2067.199951171875,1747.0
2024-01-02 22:00:00+00:00,45094.54,45273.81,44862.25,44968.12,9.55362,402.92,404.74072,388.405,402.79,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2067.60009765625,2068.0,2066.800048828125,2067.199951171875,1747.0
2024-01-02 23:00:00+00:00,44959.37,45037.14,44816.24,44953.74,9.86261,402.63,402.91,402.48,402.9,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2067.800048828125,2068.39990234375,2067.199951171875,2067.89990234375,0.0
2024-01-03 00:00:00+00:00,44931.83,45200.0,44874.7,45140.0,8.34255,402.63,402.91,402.48,402.9,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2068.699951171875,2070.300048828125,2067.39990234375,2067.699951171875,3029.0
2024-01-03 01:00:00+00:00,45125.16,45308.67,45112.37,45306.39,5.16749,402.63,402.91,402.48,402.9,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2070.60009765625,2070.800048828125,2067.89990234375,2068.699951171875,4422.0
2024-01-03 02:00:00+00:00,45306.39,45399.75,45229.5,45264.75,10.08878,402.63,402.91,402.48,402.9,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2073.0,2073.39990234375,2069.800048828125,2070.60009765625,3667.0
2024-01-03 03:00:00+00:00,45292.81,45305.64,45170.77,45286.17,5.07732,402.63,402.91,402.48,402.9,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2073.39990234375,2073.89990234375,2071.5,2072.89990234375,2316.0
2024-01-03 04:00:00+00:00,45268.49,45286.17,45123.26,45199.12,3.92964,402.63,402.91,402.48,402.9,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2072.89990234375,2073.800048828125,2072.699951171875,2073.39990234375,1181.0
2024-01-03 05:00:00+00:00,45154.3,45300.0,45123.25,45180.0,1.7217,402.63,402.91,402.48,402.9,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2072.5,2074.300048828125,2071.60009765625,2073.0,2195.0
2024-01-03 06:00:00+00:00,45205.83,45302.5,45165.6,45272.48,15.9238,402.63,402.91,402.48,402.9,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2072.699951171875,2073.699951171875,2071.60009765625,2072.300048828125,2299.0
2024-01-03 07:00:00+00:00,45272.48,45341.78,44948.55,45036.44,23.66535,402.63,402.91,402.48,402.9,13.199999809265137,13.239999771118164,13.180000305175781,13.210000038146973,2071.300048828125,2072.60009765625,2069.10009765625,2072.5,4983.0
2024-01-03 08:00:00+00:00,45036.39,45205.14,44991.0,45161.01,6.17701,402.63,402.91,402.48,402.9,13.4399995803833,13.449999809265137,13.329999923706055,13.350000381469727,2068.300048828125,2072.60009765625,2067.0,2071.10009765625,5819.0
2024-01-03 09:00:00+00:00,45161.85,45489.66,45161.85,45353.46,7.96845,401.51,402.43,401.17,401.48,13.569999694824219,13.569999694824219,13.359999656677246,13.390000343322754,2065.0,2068.800048828125,2062.300048828125,2068.300048828125,7517.0
2024-01-03 10:00:00+00:00,45353.47,45395.05,45055.43,45177.24,4.55642,400.98,401.51,400.59,401.51,13.550000190734863,13.600000381469727,13.489999771118164,13.489999771118164,2063.0,2065.39990234375,2060.60009765625,2064.89990234375,5502.0
2024-01-03 11:00:00+00:00,45137.42,45192.65,43750.97,43970.13,35.5858,400.76,401.45,400.75,400.96,13.699999809265137,13.710000038146973,13.510000228881836,13.59000015258789,2055.699951171875,2063.800048828125,2054.699951171875,2063.0,10447.0
2024-01-03 12:00:00+00:00,43969.8,44050.15,42250.0,42917.0,53.4523,400.13,400.95,400.0,400.8,13.850000381469727,13.859999656677246,13.609999656677246,13.609999656677246,2053.60009765625,2056.300048828125,2049.800048828125,2055.60009765625,18812.0
2024-01-03 13:00:00+00:00,42916.99,42917.0,42400.0,42517.24,27.41215,400.65,402.76,399.66,400.1,13.800000190734863,13.869999885559082,13.710000038146973,13.819999694824219,2049.0,2056.10009765625,2046.5999755859375,2053.60009765625,20473.0
2024-01-03 14:00:00+00:00,42537.69,42592.95,42045.02,42190.03,23.23633,399.69,403.855,399.51,400.65,13.989999771118164,14.069999694824219,13.710000038146973,13.729999542236328,2045.699951171875,2050.39990234375,2039.5999755859375,2049.10009765625,29281.0
2024-01-03 15:00:00+00:00,42236.2,43032.37,42193.91,43022.24,20.875,399.25,401.0,398.7099914550781,400.17999267578125,13.979999542236328,14.220000267028809,13.75,13.819999694824219,2040.5999755859375,2057.10009765625,2039.800048828125,2045.5,37545.0
2024-01-03 16:00:00+00:00,42970.91,44078.66,42931.92,43041.3,30.90463,399.5199890136719,400.17999267578125,398.3999938964844,399.25,13.890000343322754,14.220000267028809,13.829999923706055,13.970000267028809,2040.4000244140625,2044.0999755859375,2039.199951171875,2040.699951171875,13247.0
2024-01-03 17:00:00+00:00,43041.3,43041.3,42623.75,42903.89,27.47982,399.260009765625,399.7799987792969,398.5299987792969,399.510009765625,13.670000076293945,14.020000457763672,13.670000076293945,13.869999885559082,2041.300048828125,2041.9000244140625,2038.300048828125,2040.4000244140625,7821.0
2024-01-03 18:00:00+00:00,42865.54,43047.49,42190.0,42271.56,13.25603,399.4849853515625,400.2200012207031,399.09991455078125,399.25,13.640000343322754,13.880000114440918,13.579999923706055,13.869999885559082,2043.800048828125,2044.300048828125,2040.800048828125,2041.4000244140625,7759.0
2024-01-03 19:00:00+00:00,42271.57,43066.7,42175.15,42639.85,23.5779,400.17999267578125,400.44000244140625,398.0799865722656,399.4800109863281,13.5600004196167,13.850000381469727,13.4399995803833,13.59000015258789,2044.5999755859375,2050.300048828125,2038.5,2043.800048828125,14025.0
2024-01-03 20:00:00+00:00,42594.31,42839.06,42528.53,42736.92,11.71275,398.7799987792969,400.42498779296875,398.4700012207031,400.20001220703125,13.979999542236328,14.079999923706055,13.4399995803833,13.470000267028809,2049.199951171875,2050.300048828125,2044.5,2044.699951171875,7455.0
2024-01-03 21:00:00+00:00,42736.79,42979.7,42603.03,42922.95,17.32868,398.36,398.38,398.01,398.335,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2049.60009765625,2049.89990234375,2048.39990234375,2049.300048828125,1878.0
2024-01-03 22:00:00+00:00,42922.82,42953.12,42603.74,42766.33,14.89107,398.5,424.92126,398.31,398.37,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2049.60009765625,2049.89990234375,2048.39990234375,2049.300048828125,1878.0
2024-01-03 23:00:00+00:00,42744.98,42874.8,42603.87,42823.2,7.52237,398.53,398.89,398.45,398.5,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2050.10009765625,2051.10009765625,2049.0,2049.300048828125,0.0
2024-01-04 00:00:00+00:00,42860.53,43000.0,42771.68,42867.42,12.29353,398.53,398.89,398.45,398.5,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2049.300048828125,2050.39990234375,2048.60009765625,2050.10009765625,1374.0
2024-01-04 01:00:00+00:00,42867.42,42945.67,42620.55,42716.67,7.64923,398.53,398.89,398.45,398.5,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2049.0,2050.39990234375,2047.0,2049.199951171875,4302.0
2024-01-04 02:00:00+00:00,42716.66,43217.59,42690.57,43138.62,10.39742,398.53,398.89,398.45,398.5,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2051.60009765625,2051.800048828125,2049.0,2049.0,4398.0
2024-01-04 03:00:00+00:00,43176.06,43227.29,43001.46,43118.69,8.17684,398.53,398.89,398.45,398.5,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2051.699951171875,2054.10009765625,2051.10009765625,2051.699951171875,2748.0
2024-01-04 04:00:00+00:00,43118.69,43199.03,42936.36,43141.46,4.936,398.53,398.89,398.45,398.5,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2050.300048828125,2051.89990234375,2049.699951171875,2051.800048828125,2931.0
2024-01-04 05:00:00+00:00,43142.52,43268.93,43069.07,43174.78,7.1534,398.53,398.89,398.45,398.5,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2051.10009765625,2051.60009765625,2049.60009765625,2050.199951171875,1795.0
2024-01-04 06:00:00+00:00,43202.3,43232.49,43088.25,43133.13,3.12923,398.53,398.89,398.45,398.5,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2054.60009765625,2055.89990234375,2051.0,2051.10009765625,5366.0
2024-01-04 07:00:00+00:00,43150.05,43241.05,42770.67,42799.38,8.21624,398.53,398.89,398.45,398.5,14.029999732971191,14.050000190734863,13.949999809265137,13.960000038146973,2054.699951171875,2056.60009765625,2053.39990234375,2054.5,5528.0
2024-01-04 08:00:00+00:00,42798.42,42974.06,42743.1,42853.44,3.20248,398.53,398.89,398.45,398.5,14.020000457763672,14.020000457763672,13.899999618530273,13.930000305175781,2053.89990234375,2055.699951171875,2052.5,2054.800048828125,5676.0
2024-01-04 09:00:00+00:00,42871.49,43077.79,42853.8,43012.25,2.4388,399.34,399.46,398.55,398.89,13.920000076293945,14.039999961853027,13.899999618530273,13.960000038146973,2055.10009765625,2058.0,2053.300048828125,2053.800048828125,7217.0
2024-01-04 10:00:00+00:00,43025.59,43096.24,42666.67,43079.93,5.30291,399.25,399.51,399.05,399.4,13.979999542236328,14.010000228881836,13.90999984741211,13.930000305175781,2055.199951171875,2058.10009765625,2053.800048828125,2055.0,4253.0
2024-01-04 11:00:00+00:00,43090.89,43225.64,42937.97,43160.16,2.48375,399.28,399.33,398.82,399.22,14.109999656677246,14.119999885559082,13.930000305175781,13.9399995803833,2052.39990234375,2055.800048828125,2052.10009765625,2055.10009765625,4654.0
2024-01-04 12:00:00+00:00,43171.16,43408.92,43110.0,43355.26,7.51001,398.19,399.25,397.69,399.25,14.039999961853027,14.1899995803833,13.9399995803833,13.9399995803833,2053.300048828125,2053.60009765625,2050.60009765625,2052.39990234375,4866.0
2024-01-04 13:00:00+00:00,43360.28,43485.53,43182.11,43345.44,5.93646,397.62,399.66,397.21,398.21,14.149999618530273,14.180000305175781,13.970000267028809,14.039999961853027,2047.4000244140625,2054.699951171875,2046.0999755859375,2053.39990234375,16244.0
2024-01-04 14:00:00+00:00,43349.13,43693.99,43256.33,43639.92,14.97277,396.75,400.715,396.4,397.53,14.140000343322754,14.199999809265137,14.020000457763672,14.020000457763672,2046.5,2049.800048828125,2043.300048828125,2047.5,14046.0
2024-01-04 15:00:00+00:00,43659.0,44297.51,43600.0,44117.19,29.52904,397.760009765625,398.368896484375,396.19281005859375,396.44000244140625,13.90999984741211,14.199999809265137,13.880000114440918,14.170000076293945,2052.5,2055.199951171875,2046.199951171875,2046.5,14361.0
2024-01-04 16:00:00+00:00,44117.18,44129.95,43787.27,43940.31,27.71883,399.1499938964844,399.5899963378906,397.6400146484375,397.75,13.90999984741211,14.0,13.640000343322754,13.979999542236328,2052.0,2054.300048828125,2051.39990234375,2052.60009765625,6958.0
2024-01-04 17:00:00+00:00,43911.01,44200.0,43830.01,43972.04,15.76738,398.1700134277344,399.3599853515625,397.6400146484375,399.1600036621094,14.0,14.039999961853027,13.670000076293945,13.680000305175781,2050.699951171875,2052.300048828125,2048.199951171875,2052.10009765625,5845.0
2024-01-04 18:00:00+00:00,44005.48,44149.41,43858.7,44073.57,15.92736,398.0,398.2099914550781,397.1700134277344,398.19000244140625,13.859999656677246,14.039999961853027,13.819999694824219,13.899999618530273,2050.60009765625,2051.39990234375,2048.800048828125,2050.60009765625,5066.0
2024-01-04 19:00:00+00:00,44064.02,44426.14,43960.1,43986.43,25.60252,397.1000061035156,398.30999755859375,397.04998779296875,398.010009765625,13.90999984741211,13.979999542236328,13.8100004196167,13.890000343322754,2051.800048828125,2052.39990234375,2049.89990234375,2050.60009765625,2395.0
2024-01-04 20:00:00+00:00,43986.4,44500.0,43927.79,44138.63,16.21498,397.2300109863281,397.885009765625,396.7900085449219,397.0899963378906,14.069999694824219,14.109999656677246,13.8100004196167,13.920000076293945,2050.699951171875,2052.300048828125,2050.39990234375,2051.800048828125,2628.0
2024-01-04 21:00:00+00:00,44138.63,44458.41,44107.51,44382.23,14.26478,396.4,398.2958,396.09,396.22,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2051.0,2051.89990234375,2050.60009765625,2050.699951171875,1113.0
2024-01-04 22:00:00+00:00,44421.12,44689.98,44163.75,44349.79,28.35015,396.415,412.0875,396.15,396.385,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2051.0,2051.89990234375,2050.60009765625,2050.699951171875,1113.0
2024-01-04 23:00:00+00:00,44301.18,44355.5,44054.58,44146.81,11.21458,396.53,396.82,396.42,396.42,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2051.199951171875,2052.0,2049.89990234375,2051.39990234375,0.0
2024-01-05 00:00:00+00:00,44128.34,44260.96,43961.81,44198.06,15.86674,396.53,396.82,396.42,396.42,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2051.300048828125,2051.699951171875,2050.199951171875,2051.300048828125,1368.0
2024-01-05 01:00:00+00:00,44199.5,44271.62,43093.58,43393.07,35.26276,396.53,396.82,396.42,396.42,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2052.800048828125,2055.0,2051.0,2051.300048828125,4976.0
2024-01-05 02:00:00+00:00,43345.63,43916.84,43299.11,43525.57,14.52439,396.53,396.82,396.42,396.42,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2052.89990234375,2054.60009765625,2052.300048828125,2052.699951171875,3076.0
2024-01-05 03:00:00+00:00,43528.97,43752.05,43416.01,43451.38,5.52375,396.53,396.82,396.42,396.42,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2052.0,2053.10009765625,2051.60009765625,2053.0,2568.0
2024-01-05 04:00:00+00:00,43491.02,43650.8,43217.77,43576.46,13.43291,396.53,396.82,396.42,396.42,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2051.699951171875,2053.10009765625,2051.300048828125,2052.0,1017.0
2024-01-05 05:00:00+00:00,43576.55,43712.54,43516.74,43659.87,4.58368,396.53,396.82,396.42,396.42,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2051.199951171875,2051.800048828125,2049.800048828125,2051.199951171875,1931.0
2024-01-05 06:00:00+00:00,43632.05,43913.5,43581.37,43809.17,5.54647,396.53,396.82,396.42,396.42,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2049.199951171875,2051.800048828125,2047.5999755859375,2051.199951171875,3715.0
2024-01-05 07:00:00+00:00,43823.31,43920.47,43730.44,43785.6,7.06207,396.53,396.82,396.42,396.42,14.130000114440918,14.130000114440918,14.020000457763672,14.020000457763672,2050.0,2053.800048828125,2048.800048828125,2049.10009765625,5146.0
2024-01-05 08:00:00+00:00,43785.6,43946.23,43756.63,43916.9,5.2903,396.53,396.82,396.42,396.42,14.279999732971191,14.279999732971191,14.210000038146973,14.239999771118164,2049.300048828125,2051.300048828125,2048.60009765625,2050.0,3257.0
2024-01-05 09:00:00+00:00,43883.44,44289.79,43883.44,44173.0,13.91992,395.62,395.86,395.06,395.86,14.390000343322754,14.390000343322754,14.220000267028809,14.239999771118164,2045.800048828125,2050.800048828125,2045.199951171875,2049.199951171875,4376.0
2024-01-05 10:00:00+00:00,44176.62,44176.63,43470.0,43621.58,8.40829,394.85,395.64,394.75,395.63,14.449999809265137,14.520000457763672,14.289999961853027,14.289999961853027,2046.9000244140625,2047.0999755859375,2044.199951171875,2045.699951171875,5260.0
2024-01-05 11:00:00+00:00,43630.52,43915.0,43587.56,43734.62,4.73947,394.71,395.13,394.6,394.84,14.470000267028809,14.579999923706055,14.40999984741211,14.430000305175781,2046.0,2047.199951171875,2043.800048828125,2047.0,3406.0
